You need to be in developer mode to edit a Standard Web Form,Bạn cần phải ở trong chế độ nhà phát triển để sửa một mẫu Tiêu chuẩn web,
You need to be logged in and have System Manager Role to be able to access backups.,Bạn cần phải đăng nhập và có vai trò là System Manager để có thể truy cập vào các bản sao lưu.,
You need to be logged in to access this page,Bạn cần phải đăng nhập để truy cập trang này,
You need to be logged in to access this {0}.,Bạn cần phải đăng nhập để truy cập {0} này.,
You need to create these first: ,Bạn cần tạo những thứ này trước:,
You need to enable JavaScript for your app to work.,Bạn cần kích hoạt JavaScript để ứng dụng của bạn hoạt động.,
"You need to have ""Share"" permission","Bạn cần phải có quyền cho phép ""chia sẻ """,
You need to install pycups to use this feature!,Bạn cần cài đặt pycups để sử dụng tính năng này!,
You seem good to go!,Bạn có vẻ tốt để đi!,
You selected Draft or Cancelled documents,Bạn đã chọn Bản nháp hoặc đã hủy các tài liệu,
You unfollowed this document,Bạn đã bỏ theo dõi tài liệu này,
Your Country,Quốc gia của bạn,
Your Language,Ngôn ngữ của bạn,
Your Name,Tên của bạn,
Your Shortcuts,Các phím tắt của bạn,
Your account has been locked and will resume after {0} seconds,Tài khoản của bạn đã bị khóa và sẽ tiếp tục sau {0} giây,
Your assignment on {0} {1} has been removed by {2},Bài tập của bạn trên {0} {1} đã bị xóa bởi {2},
Your connection request to Google Calendar was successfully accepted,Yêu cầu kết nối của bạn vào Lịch Google đã được chấp nhận thành công,
Your email address,địa chỉ email của bạn,
Your login id is,Id đăng nhập của bạn là,
Your organization name and address for the email footer.,Tên tổ chức của bạn và địa chỉ dùng cho chữ ký dưới email,
"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Chúng tôi đã nhận được yêu cầu của bạn và sẽ trả lời sớm. Nếu bạn có bất kỳ thông tin bổ sung, vui lòng trả lời email này.",
"Your session has expired, please login again to continue.","Phiên của bạn đã hết hạn, vui lòng đăng nhập lại để tiếp tục.",
Zero,Số 0,
Zero means send records updated at anytime,Số 0 nghĩa là gửi các bản ghi cập nhật bất cứ lúc nào,
_doctype,_doctype,
_report,_report,
added,thêm,
adjust,điều chỉnh,
after_insert,after_insert,
align-center,sắp xếp trung tâm,
align-justify,sắp xếp biện minh cho,
align-left,sắp xếp bên trái,
align-right,sắp xếp bên phải,
and,và,
arrow-down,mũi tên xuống,
arrow-left,mũi tên bên trái,
arrow-right,mũi tên bên phải,
arrow-up,mũi tên lên,
asterisk,dấu,
backward,Ngược,
ban-circle,ban-circle,
barcode,mã vạch,
bell,chuông,
blue,màu xanh da trời,
bold,Đậm,
book,sách,
bookmark,thẻ đánh dấu,
briefcase,cặp tài liệu,
bullhorn,loa pin,
by Role,theo vai trò,
calendar,lịch,
camera,máy ảnh,
certificate,Giấy chứng nhận,
check,kiểm tra,
chevron-down,Chevron xuống,
chevron-left,Chevron bên trái,
chevron-right,Chevron phải,
chevron-up,Chevron-up,
circle-arrow-down,vòng tròn mũi tên xuống,
circle-arrow-left,vòng tròn mũi tên bên trái,
circle-arrow-right,vòng tròn mũi tên bên phải,
circle-arrow-up,vòng tròn mũi tên lên,
clear,trong sáng,
cog,răng cưa,
comment,bình luận,
darkgrey,màu xám đen,
dashboard,bảng điều khiển,
dd-mm-yyyy,ngày-tháng-năm,
dd.mm.yyyy,ngày.tháng.năm,
dd/mm/yyyy,ngày/tháng/năm,
"document type..., e.g. customer","loại tài liệu ..., ví dụ: khách hàng",
download,Đã tải xuống,
download-alt,tải-alt,
"e.g. ""Support"", ""Sales"", ""Jerry Yang""","ví dụ như ""Hỗ trợ "","" bán hàng "","" Jerry Yang """,
e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,ví dụ: (55 + 434) / 4 hoặc = Math.sin (Math.PI / 2) ...,
e.g. pop.gmail.com / imap.gmail.com,ví dụ: pop.gmail.com / imap.gmail.com,
e.g. replies@yourcomany.com. All replies will come to this inbox.,ví dụ như replies@yourcomany.com. Tất cả trả lời sẽ đến hộp thư này.,
e.g. smtp.gmail.com,ví dụ: smtp.gmail.com,
e.g.:,ví dụ như:,
edit,Sửa,
eject,đào thải,
email,e-mail,
email inbox,Hộp thư đến email,
empty,trống,
envelope,phong bì,
exclamation-sign,chấm than-dấu,
eye-close,mắt gần,
eye-open,mắt mở,
facebook,Facebook,
facetime-video,FaceTime video,
fairlogin,fairlogin,
fast-backward,nhanh chóng lạc hậu,
fast-forward,nhanh về phía trước,
file,file,
film,quay phim,
filter,bộ lọc,
fire,lửa,
flag,cờ,
folder-close,thư mục đóng,
folder-open,thư mục mở,
font,Phông chữ,
forward,về phía trước,
fullscreen,toàn màn hình,
gained by {0} via automatic rule {1},đạt được {0} thông qua quy tắc tự động {1},
gift,quà,
glass,ly,
globe,toàn cầu,
green,màu xanh lá,
hand-down,tay xuống,
hand-left,tay trái,
hand-right,tay phải,
hand-up,tay lên,
hdd,hdd,
headphones,tai nghe,
heart,tim,
home,Trang Chủ,
hub,trung tâm,
icon,biểu tượng,
in minutes,trong vài phút,
inbox,hộp thư đến,
indent-left,thụt lề trái,
indent-right,thụt lề bên phải,
info-sign,thông tin-dấu,
italic,nghiêng,
just now,vừa mới đây,
leaf,lá,
link,liên kết,
linkedin,liên kết,
list,danh sách,
list-alt,danh sách-alt,
lock,Khóa,
logged in,đăng nhập,
magnet,nam châm,
map-marker,đánh dấu bản đồ,
merged {0} into {1},sáp nhập {0} vào {1},
minus,trừ,
minus-sign,dấu trừ,
mm-dd-yyyy,mm-dd-yyyy,
mm/dd/yyyy,dd / mm / yyyy,
module,mô-đun,
module name...,Tên mô-đun ...,
move,di chuyển,
music,Âm nhạc,
new,Mới,
new type of document,loại tài liệu mới,
no failed attempts,Không có cố gắng nào thất bại,
now,hiện nay,
of,của,
off,tắt,
ok,ok,
ok-circle,ok-vòng tròn,
ok-sign,ok-dấu,
old_parent,old_parent,
on_cancel,on_cancel,
on_change,on_change,
on_submit,on_submit,
on_trash,on_trash,
on_update,on_update,
on_update_after_submit,on_update_after_submit,
only.,chẵn,
or,hoặc,
orange,trái cam,
page,trang,
pause,tạm ngừng,
pencil,bút chì,
picture,tranh,
plane,phi cơ,
play,chơi,
play-circle,chơi vòng tròn,
plus,thêm,
plus-sign,dấu cộng,
print,in,
purple,màu tím,
qrcode,qrcode,
query-report,truy vấn báo cáo,
question-sign,câu hỏi-dấu,
random,ngẫu nhiên,
red,màu đỏ,
refresh,Làm tươi,
remove,tẩy,
remove-circle,loại bỏ vòng tròn,
remove-sign,Dấu hiệu loại bỏ-,
removed,loại bỏ,
renamed from {0} to {1},đổi tên từ {0} đến {1},
repeat,nói lại,
resize-full,thay đổi kích thước đầy,
resize-horizontal,thay đổi kích thước-ngang,
resize-small,thay đổi kích thước nhỏ,
resize-vertical,thay đổi kích thước thẳng đứng,
response,phản ứng,
restored {0} as {1},phục hồi {0} là {1},
retweet,gõ tweet lại,
road,đường,
screenshot,ảnh chụp màn hình,
search,Tìm kiếm,
share,phần,
share-alt,cổ alt,
shopping-cart,mua sắm giỏ hàng,
signal,tín hiệu,
since last month,kể từ tháng trước,
since last week,kể từ tuần trước,
since last year,kể từ năm ngoái,
since yesterday,từ hôm qua,
star,ngôi sao,
star-empty,sao - rỗng,
step-backward,bước lùi,
step-forward,bước về phía trước,
stop,dừng lại,
tag,Tag,
"tag name..., e.g. #tag","tên thẻ ..., ví dụ #tag",
tags,thẻ,
tasks,nhiệm vụ,
text in document type,văn bản trong loại tài liệu,
text-height,chiều cao văn bản,
text-width,chiều rộng văn bản,
th,th,
th-large,th - rộng,
th-list,th-danh sách,
thumbs-down,trỏ xuống,
thumbs-up,trỏ lên,
time,thời gian,
tint,gạch sọc,
trash,thùng rác,
twitter,twitter,
updated to {0},cập nhật để {0},
upload,tải lên,
use % as wildcard,sử dụng ký tự đại diện% như,
user,Người dùng,
values separated by commas,các giá trị cách nhau bằng dấu phẩy,
via Assignment Rule,thông qua Quy tắc phân công,
via Data Import,thông qua nhập dữ liệu,
via Notification,thông qua thông báo,
via automatic rule {0} on {1},thông qua quy tắc tự động {0} trên {1},
via {0},qua {0},
volume-down,giảm âm lượng,
volume-off,tắt âm lượng,
volume-up,tăng âm lượng,
warning-sign,Dấu hiệu cảnh báo,
wrench,cờ lê,
yellow,màu vàng,
yesterday,hôm qua,
yyyy-mm-dd,yyyy-mm-dd,
zoom-in,Phóng to,
zoom-out,Thu nhỏ,
{0} ({1}) (1 row mandatory),{0} ({1}) (1 hàng bắt buộc),
{0} Calendar,{0} Lịch,
{0} Chart,{0} Biểu đồ,
{0} Dashboard,{0} Bảng điều khiển,
{0} Fields,{0} Trường,
{0} Google Calendar Events synced.,{0} Sự kiện Lịch Google được đồng bộ hóa.,
{0} Google Contacts synced.,{0} Danh bạ Google được đồng bộ hóa.,
{0} List,{0} Danh sách,
{0} M,{0} M,
{0} Modules,{0} Mô-đun,
{0} Name,{0} Tên,
{0} Report,{0} Báo cáo,
{0} Reports,{0} Báo cáo,
{0} Settings,{0} Cài đặt,
{0} Tree,{0} Cây,
{0} Web page views,{0} Lượt xem Trang,
{0} added,{0}đã thêm,
{0} already exists. Select another name,{0} đã tồn tại. Chọn tên khác,
{0} already unsubscribed,{0} đã bỏ đăng ký,
{0} already unsubscribed for {1} {2},{0} đã hủy đăng ký cho {1} {2},
{0} and {1},{0} và {1},
{0} appreciated on {1},{0} được đánh giá cao trên {1},
{0} appreciated your work on {1} with {2} point,{0} đánh giá cao công việc của bạn trên {1} với {2} điểm,
{0} appreciated your work on {1} with {2} points,{0} đánh giá cao công việc của bạn trên {1} với {2} điểm,
{0} appreciated {1},{0} đánh giá cao {1},
{0} are currently {1},{0} hiện là {1},
{0} are required,{0} là bắt buộc,
{0} assigned a new task {1} {2} to you,{0} đã giao một nhiệm vụ mới {1} {2} cho bạn,
{0} assigned {1}: {2},{0} đã giao cho {1}: {2},
{0} comments,{0} bình luận,
{0} created successfully,Đã tạo thành công {0},
{0} criticized on {1},{0} bị chỉ trích vào {1},
{0} criticized your work on {1} with {2} point,{0} đã chỉ trích công việc của bạn trên {1} với {2} điểm,
{0} criticized your work on {1} with {2} points,{0} đã chỉ trích công việc của bạn trên {1} với {2} điểm,
{0} criticized {1},{0} bị chỉ trích {1},
{0} d,{0} ngày,
{0} days ago,{0} ngày trước,
